tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1994-367,Athens,Clay,32,A,19941003,028,102351,,,Oscar Martinez,R,185,ESP,20.5694729637,118,403,101063,7,,Jordi Arrese,R,175,ESP,30.0944558522,57,721,7-5 7-6(2),3,QF,114,5,3,85,46,32,22,12,6,9,0,1,75,58,40,6,12,5,9
1994-367,Athens,Clay,32,A,19941003,029,102238,1,,Alberto Berasategui,R,173,ESP,21.2648870637,8,2310,101532,,,Francisco Clavet,L,183,ESP,25.9411362081,74,603,6-2 6-7(11) 6-0,3,SF,119,1,2,93,70,48,9,13,2,4,0,2,82,55,28,10,13,3,10
1994-367,Athens,Clay,32,A,19941003,030,102351,,,Oscar Martinez,R,185,ESP,20.5694729637,118,403,102374,3,,Alex Corretja,R,180,ESP,20.4791238877,28,1071,7-6(5) 6-3,3,SF,84,0,4,59,34,25,14,10,1,3,2,3,72,46,29,12,11,5,9
1994-367,Athens,Clay,32,A,19941003,031,102238,1,,Alberto Berasategui,R,173,ESP,21.2648870637,8,2310,102351,,,Oscar Martinez,R,185,ESP,20.5694729637,118,403,4-6 7-6(4) 6-3,3,F,124,1,2,101,90,59,3,16,4,9,4,2,103,59,38,22,15,6,11
1994-360,Casablanca,Clay,32,A,19940314,001,101746,1,,Renzo Furlan,R,175,ITA,23.8247775496,,,101725,,,Gabriel Markus,R,180,ARG,23.9534565366,,,6-1 6-4,3,R32,76,0,2,49,29,18,9,8,3,6,1,2,50,27,10,8,9,1,8
1994-360,Casablanca,Clay,32,A,19940314,002,101276,,,Horacio De La Pena,L,180,ARG,27.6167008898,,,103029,,WC,Mehdi Tahiri,R,183,MAR,16.6269678303,,,6-3 6-0,3,R32,73,0,0,38,22,14,12,7,1,2,0,3,49,19,8,11,8,1,7
1994-360,Casablanca,Clay,32,A,19940314,003,101468,,,Gerard Solves,R,185,FRA,25.9329226557,,,102271,,WC,Hicham Arazi,L,175,MAR,20.3997262149,,,6-0 7-6(5),3,R32,85,1,1,69,45,29,11,9,4,6,1,0,76,42,20,16,9,5,10
1994-360,Casablanca,Clay,32,A,19940314,004,101507,,,Tomas Carbonell,R,178,ESP,25.5989048597,,,101792,7,,Slava Dosedel,R,183,CZE,23.5811088296,,,6-3 6-1,3,R32,75,1,2,44,37,25,3,8,2,4,1,1,60,46,17,8,8,3,9
1994-360,Casablanca,Clay,32,A,19940314,005,101582,3,,Gilbert Schaller,R,180,AUT,24.9911019849,,,101532,,,Francisco Clavet,L,183,ESP,25.3853524983,,,6-3 6-4,3,R32,132,1,0,65,32,14,16,9,11,17,0,4,76,47,17,13,10,13,22
1994-360,Casablanca,Clay,32,A,19940314,006,101382,,,Marcelo Filippini,R,178,URU,26.6091718001,,,102148,,,Fabrice Santoro,R,178,FRA,21.2594113621,,,6-3 6-3,3,R32,97,0,2,58,36,25,10,9,6,8,1,1,63,31,18,14,9,8,13
1994-360,Casablanca,Clay,32,A,19940314,007,101441,,Q,Martin Sinner,R,180,GER,26.0971937029,,,101150,,,Gianluca Pozzi,L,180,ITA,28.7392197125,,,6-2 3-6 7-5,3,R32,,1,4,74,45,28,13,14,3,9,3,2,111,61,32,22,15,8,16
1994-360,Casablanca,Clay,32,A,19940314,008,102247,6,,Andrea Gaudenzi,R,183,ITA,20.6214921287,,,101490,,,Daniel Orsanic,L,183,ARG,25.7549623546,,,6-3 6-3,3,R32,79,1,3,48,34,24,8,9,0,2,2,2,59,34,20,7,9,5,10
1994-360,Casablanca,Clay,32,A,19940314,009,101063,5,,Jordi Arrese,R,175,ESP,29.5386721424,,,102153,,Q,German Puentes,R,173,ESP,21.234770705,,,6-3 6-2,3,R32,75,0,1,59,41,29,10,9,6,7,0,0,47,30,15,9,8,1,5
1994-360,Casablanca,Clay,32,A,19940314,010,102223,,,Karim Alami,R,185,MAR,20.8049281314,,,101596,,WC,Mohamed Ridaoui,R,,USA,24.9171800137,,,6-4 6-2,3,R32,87,3,0,56,32,21,15,9,1,2,0,3,74,48,28,10,9,8,12
1994-360,Casablanca,Clay,32,A,19940314,011,101767,,,Lars Jonsson,R,188,SWE,23.7125256674,,,102588,,,Lars Rehmann,R,196,GER,18.8145106092,,,6-2 6-3,3,R32,71,1,1,49,35,25,9,8,6,7,4,5,54,28,19,8,9,2,7
1994-360,Casablanca,Clay,32,A,19940314,012,101432,,,Dimitri Poliakov,R,183,UKR,26.1492128679,,,102374,4,,Alex Corretja,R,180,ESP,19.923340178,,,3-6 6-2 7-5,3,R32,145,1,1,92,65,38,14,14,4,8,1,0,108,61,32,24,15,12,18
1994-360,Casablanca,Clay,32,A,19940314,013,101686,,,Franco Davin,L,173,ARG,24.1697467488,,,101511,8,,Horst Skoff,R,175,AUT,25.5578370979,,,6-4 7-5,3,R32,113,0,2,74,57,36,4,11,8,13,0,3,79,47,25,12,11,5,12
1994-360,Casablanca,Clay,32,A,19940314,014,102351,,Q,Oscar Martinez,R,185,ESP,20.0136892539,,,101391,,,Carl Uwe Steeb,L,180,GER,26.5325119781,,,3-6 6-1 7-5,3,R32,151,2,3,110,56,36,24,14,9,14,4,2,119,54,31,29,14,16,23
1994-360,Casablanca,Clay,32,A,19940314,015,101459,,,Tomas Nydahl,R,185,SWE,25.9794661191,,,101685,,,Markus Naewie,R,190,GER,24.180698152,,,6-1 6-2,3,R32,85,0,5,57,40,23,9,7,2,4,0,1,46,34,13,3,8,2,9
1994-360,Casablanca,Clay,32,A,19940314,016,101962,2,,Younes El Aynaoui,R,193,MAR,22.5023956194,,,106906,,Q,Dusan Prchlik,R,,CZE,,,,6-1 6-4,3,R32,76,9,5,58,34,26,12,9,1,2,0,3,58,43,25,5,8,5,9
1994-360,Casablanca,Clay,32,A,19940314,017,101746,1,,Renzo Furlan,R,175,ITA,23.8247775496,,,101276,,,Horacio De La Pena,L,180,ARG,27.6167008898,,,4-6 6-2 6-1,3,R16,137,1,2,83,52,37,12,12,8,11,3,2,93,70,37,9,13,7,14
1994-360,Casablanca,Clay,32,A,19940314,018,101507,,,Tomas Carbonell,R,178,ESP,25.5989048597,,,101468,,,Gerard Solves,R,185,FRA,25.9329226557,,,7-6(5) 6-2,3,R16,93,0,4,77,66,43,7,10,5,7,0,5,74,41,25,14,10,4,8
1994-360,Casablanca,Clay,32,A,19940314,019,101582,3,,Gilbert Schaller,R,180,AUT,24.9911019849,,,101382,,,Marcelo Filippini,R,178,URU,26.6091718001,,,6-3 2-6 6-2,3,R16,151,0,0,80,59,36,15,13,4,8,0,3,79,54,34,9,12,5,10
1994-360,Casablanca,Clay,32,A,19940314,020,101441,,Q,Martin Sinner,R,180,GER,26.0971937029,,,102247,6,,Andrea Gaudenzi,R,183,ITA,20.6214921287,,,6-2 3-6 6-2,3,R16,119,4,6,102,57,39,17,13,8,12,1,0,65,54,26,6,12,3,9
1994-360,Casablanca,Clay,32,A,19940314,021,102223,,,Karim Alami,R,185,MAR,20.8049281314,,,101063,5,,Jordi Arrese,R,175,ESP,29.5386721424,,,6-2 7-6(5),3,R16,129,7,3,75,38,26,20,10,8,10,0,1,89,73,40,7,10,7,11
1994-360,Casablanca,Clay,32,A,19940314,022,101432,,,Dimitri Poliakov,R,183,UKR,26.1492128679,,,101767,,,Lars Jonsson,R,188,SWE,23.7125256674,,,1-6 7-5 6-4,3,R16,122,2,4,104,69,44,15,15,9,13,3,1,82,55,36,16,14,0,3
1994-360,Casablanca,Clay,32,A,19940314,023,102351,,Q,Oscar Martinez,R,185,ESP,20.0136892539,,,101686,,,Franco Davin,L,173,ARG,24.1697467488,,,7-6(5) 3-6 6-4,3,R16,153,3,2,101,51,35,28,15,6,10,0,0,127,74,49,27,16,10,14
1994-360,Casablanca,Clay,32,A,19940314,024,101962,2,,Younes El Aynaoui,R,193,MAR,22.5023956194,,,101459,,,Tomas Nydahl,R,185,SWE,25.9794661191,,,6-2 7-6(4),3,R16,94,5,2,69,37,28,16,10,5,7,3,4,61,38,26,8,10,2,6
1994-360,Casablanca,Clay,32,A,19940314,025,101746,1,,Renzo Furlan,R,175,ITA,23.8247775496,,,101507,,,Tomas Carbonell,R,178,ESP,25.5989048597,,,4-2 RET,3,QF,34,1,1,18,9,6,4,3,0,1,0,1,28,22,9,3,4,1,3
1994-360,Casablanca,Clay,32,A,19940314,026,101582,3,,Gilbert Schaller,R,180,AUT,24.9911019849,,,101441,,Q,Martin Sinner,R,180,GER,26.0971937029,,,6-1 6-1,3,QF,65,1,0,48,44,31,3,7,6,6,1,4,50,21,14,8,7,2,7
1994-360,Casablanca,Clay,32,A,19940314,027,102223,,,Karim Alami,R,185,MAR,20.8049281314,,,101432,,,Dimitri Poliakov,R,183,UKR,26.1492128679,,,6-2 6-4,3,QF,76,3,2,57,34,25,16,9,4,4,0,0,58,41,23,10,9,8,11
1994-360,Casablanca,Clay,32,A,19940314,028,101962,2,,Younes El Aynaoui,R,193,MAR,22.5023956194,,,102351,,Q,Oscar Martinez,R,185,ESP,20.0136892539,,,6-3 6-3,3,QF,68,2,5,54,28,23,14,9,2,2,0,3,56,32,19,13,9,6,9
1994-360,Casablanca,Clay,32,A,19940314,029,101746,1,,Renzo Furlan,R,175,ITA,23.8247775496,,,101582,3,,Gilbert Schaller,R,180,AUT,24.9911019849,,,6-3 3-6 6-1,3,SF,150,2,1,97,55,36,22,13,7,10,0,0,83,72,42,2,12,7,12
1994-360,Casablanca,Clay,32,A,19940314,030,102223,,,Karim Alami,R,185,MAR,20.8049281314,,,101962,2,,Younes El Aynaoui,R,193,MAR,22.5023956194,,,6-4 6-4,3,SF,96,1,1,62,33,20,18,10,2,4,2,5,78,54,33,8,10,3,7
1994-360,Casablanca,Clay,32,A,19940314,031,101746,1,,Renzo Furlan,R,175,ITA,23.8247775496,,,102223,,,Karim Alami,R,185,MAR,20.8049281314,,,6-2 6-2,3,F,71,0,1,45,29,24,9,8,0,0,2,2,47,25,17,6,8,5,9
1994-560,US Open,Hard,128,G,19940829,001,101948,1,,Pete Sampras,R,185,USA,23.0472279261,1,5405,102061,,Q,Kevin Ullyett,R,178,ZIM,22.2669404517,206,207,6-2 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,002,101888,,,Daniel Vacek,R,190,CZE,23.4113620808,54,732,101962,,,Younes El Aynaoui,R,193,MAR,22.9623545517,79,568,6-7(5) 7-5 6-1 6-1,5,R128,,13,6,127,82,69,23,19,3,4,5,3,143,95,60,19,19,7,14
1994-560,US Open,Hard,128,G,19940829,003,101510,,,Henrik Holm,R,183,SWE,26.0177960301,53,736,102257,,,Greg Rusedski,L,193,GBR,20.977412731,51,740,6-3 6-2 3-6 7-5,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,004,100997,,Q,Roger Smith,R,185,BAH,30.6064339493,187,224,101717,,,Diego Nargiso,L,188,ITA,24.4572210815,92,507,7-6(4) 6-4 6-0,5,R128,,6,1,109,58,44,25,14,9,12,4,8,105,57,34,17,14,4,11
1994-560,US Open,Hard,128,G,19940829,005,102226,,WC,David Witt,R,190,USA,21.2402464066,183,227,100923,,,Wally Masur,R,180,AUS,31.2963723477,67,642,6-2 3-6 7-5 6-1,5,R128,,14,1,114,69,59,25,18,5,8,7,2,125,80,49,23,18,12,19
1994-560,US Open,Hard,128,G,19940829,006,101409,,,Jaime Yzaga,R,170,PER,26.8501026694,23,1216,101725,,,Gabriel Markus,R,180,ARG,24.4134154689,96,478,7-6(4) 6-2 6-2,5,R128,,5,4,99,50,38,26,14,2,4,2,5,109,72,40,15,14,5,11
1994-560,US Open,Hard,128,G,19940829,007,101549,,,Rodolphe Gilbert,L,183,FRA,25.711156742,84,547,101991,,,Mauricio Hadad,R,170,COL,22.726899384,97,475,6-4 6-2 6-7(3) 2-6 7-6,5,R128,,14,2,203,135,95,30,26,17,23,4,5,181,124,81,25,25,11,18
1994-560,US Open,Hard,128,G,19940829,008,101611,,,Cedric Pioline,R,188,FRA,25.2046543463,15,1561,102234,,LL,Oliver Gross,R,185,GER,21.1991786448,105,459,6-2 7-5 4-6 6-4,5,R128,,3,8,141,86,61,23,20,8,11,2,9,142,83,50,29,20,6,12
1994-560,US Open,Hard,128,G,19940829,009,102154,,,Marcos Ondruska,R,183,RSA,21.6947296372,135,334,102238,10,,Alberto Berasategui,R,173,ESP,21.1690622861,10,2086,6-1 2-6 6-3 6-3,5,R128,,2,1,100,71,46,8,16,7,14,4,4,110,80,35,13,17,3,14
1994-560,US Open,Hard,128,G,19940829,010,101377,,,Christian Bergstrom,R,180,SWE,27.112936345,94,484,102235,,WC,Tommy Ho,L,183,USA,21.1991786448,177,245,6-3 6-3 7-6(1),5,R128,,3,4,104,63,49,19,15,3,5,3,5,120,58,35,31,15,9,14
1994-560,US Open,Hard,128,G,19940829,011,102434,,WC,Vincent Spadea,R,183,USA,20.1122518823,117,407,102018,,Q,Tamer El Sawy,R,188,EGY,22.546201232,307,110,7-6(4) 4-6 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,012,101318,,,Javier Frana,L,185,ARG,27.6769336071,101,464,102076,,WC,Mark Merklein,R,188,BAH,22.1683778234,381,76,6-4 1-6 4-6 7-6(3) 6-0,5,R128,,11,2,153,91,76,27,22,11,15,4,5,153,108,77,19,23,10,15
1994-560,US Open,Hard,128,G,19940829,013,101783,,,Mark Petchey,R,183,GBR,24.076659822,86,538,102344,,,Karol Kucera,R,188,SVK,20.4873374401,69,609,6-4 7-6(3) 6-3,5,R128,,6,6,98,55,49,23,16,0,1,3,8,136,68,47,29,15,9,12
1994-560,US Open,Hard,128,G,19940829,014,101889,,Q,Todd Woodbridge,R,178,AUS,23.40862423,136,327,102198,,Q,Paul Kilderry,R,175,AUS,21.3826146475,242,156,6-2 7-5 6-2,5,R128,,3,3,108,68,51,16,14,7,9,2,8,104,57,36,14,14,8,15
1994-560,US Open,Hard,128,G,19940829,015,101120,,,Karel Novacek,R,190,CZE,29.4154688569,56,731,101334,,,Alexander Volkov,L,188,RUS,27.4907597536,26,1137,6-2 3-6 6-1 7-5,5,R128,,10,1,121,73,52,28,18,7,11,3,10,126,55,35,27,18,8,16
1994-560,US Open,Hard,128,G,19940829,016,102446,8,,Andrei Medvedev,R,193,UKR,19.9945242984,8,2229,101582,,,Gilbert Schaller,R,180,AUT,25.4510609172,35,909,6-3 6-4 6-0,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,017,101529,4,,Michael Stich,R,193,GER,25.8617385352,4,2853,101358,,,Olivier Delaitre,R,170,FRA,27.2443531828,58,723,7-6(3) 6-3 6-3,5,R128,,10,1,98,56,47,28,15,0,0,5,3,114,60,39,27,15,5,8
1994-560,US Open,Hard,128,G,19940829,018,101789,,,Steve Bryan,R,178,USA,24.052019165,122,389,101686,,,Franco Davin,L,173,ARG,24.629705681,93,494,6-0 6-1 6-1,5,R128,,0,2,61,38,30,13,10,2,2,2,3,69,35,18,7,10,5,13
1994-560,US Open,Hard,128,G,19940829,019,101532,,,Francisco Clavet,L,183,ESP,25.8453114305,72,600,101179,,,Jean Philippe Fleurian,R,185,FRA,28.9637234771,78,570,6-3 4-6 6-3 7-6(7),5,R128,,1,4,151,98,69,24,20,12,15,3,6,164,91,62,33,20,9,14
1994-560,US Open,Hard,128,G,19940829,020,101647,,,Byron Black,R,175,ZIM,24.8952772074,80,565,101265,,,Patrick Mcenroe,R,183,USA,28.1615331964,87,534,7-6(7) 6-2 6-4,5,R128,,7,5,131,74,60,24,15,11,12,3,7,120,54,40,29,15,8,12
1994-560,US Open,Hard,128,G,19940829,021,101990,,,Richard Krajicek,R,196,NED,22.7296372348,31,1052,101733,,,Jan Siemerink,L,183,NED,24.3750855578,100,469,7-6(2) 6-4 6-7(2) 6-7(8) 6-4,5,R128,39,16,14,211,113,95,47,28,9,10,9,7,209,122,100,39,28,8,11
1994-560,US Open,Hard,128,G,19940829,022,101475,,,Carlos Costa,R,183,ESP,26.3518138261,19,1335,101809,,Q,Nicolas Pereira,R,188,VEN,23.9151266256,118,404,4-6 7-5 6-4 5-7 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,023,102093,,,Martin Damm,R,188,CZE,22.0752908966,59,706,101897,,,Fernando Meligeni,L,180,BRA,23.3812457221,99,470,6-2 6-3 4-6 6-4,5,R128,,4,7,127,68,54,27,19,5,8,4,12,158,73,44,38,18,9,15
1994-560,US Open,Hard,128,G,19940829,024,102338,14,,Yevgeny Kafelnikov,R,190,RUS,20.5256673511,11,1930,101797,,,Jacco Eltingh,R,188,NED,24.0,37,869,7-6(4) 7-5 6-3,5,R128,,4,4,155,108,69,22,17,13,16,14,7,117,68,51,18,16,1,6
1994-560,US Open,Hard,128,G,19940829,025,101793,11,,Jim Courier,R,185,USA,24.0328542094,12,1867,101381,,,Aaron Krickstein,R,183,USA,27.0746064339,43,815,6-3 6-4 6-4,5,R128,,6,3,92,50,40,20,14,4,7,4,2,92,49,33,14,15,3,10
1994-560,US Open,Hard,128,G,19940829,026,102247,,,Andrea Gaudenzi,R,183,ITA,21.0814510609,24,1211,101865,,Q,Albert Chang,R,183,CAN,23.5017111567,182,232,7-6(3) 6-1 7-6(2),5,R128,132,2,5,132,81,55,29,16,7,9,9,8,131,74,53,20,15,6,10
1994-560,US Open,Hard,128,G,19940829,027,102223,,,Karim Alami,R,185,MAR,21.2648870637,104,460,102610,,,Albert Costa,R,180,ESP,19.1786447639,66,667,6-1 7-5 6-2,5,R128,,8,5,94,54,42,20,14,4,6,3,7,101,52,28,18,13,9,16
1994-560,US Open,Hard,128,G,19940829,028,102088,,,Joern Renzenbrink,R,196,GER,22.1163586585,85,542,101917,,,Grant Stafford,R,188,RSA,23.2580424367,112,426,6-1 6-4 6-4,5,R128,,14,4,111,78,63,13,14,7,8,4,6,106,56,41,17,13,12,17
1994-560,US Open,Hard,128,G,19940829,029,101711,,,Alex Obrien,R,185,USA,24.4791238877,88,531,101235,,,Paul Haarhuis,R,188,NED,28.5229295003,29,1095,6-3 7-6(1) 6-3,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,030,102035,,,Jonas Bjorkman,R,183,SWE,22.4339493498,71,604,101890,,,Jonathan Stark,R,188,USA,23.4058863792,47,792,6-2 6-2 7-5,5,R128,,5,0,82,61,49,13,14,3,4,3,10,110,67,44,10,14,11,17
1994-560,US Open,Hard,128,G,19940829,031,101543,,,Jeff Tarango,L,180,USA,25.7713894593,106,456,101284,,Q,Lars Anders Wahlgren,R,193,SWE,28.0136892539,240,159,4-6 7-5 6-4 3-6 6-3,5,R128,,7,6,154,103,72,26,25,6,12,5,5,178,97,71,33,25,13,20
1994-560,US Open,Hard,128,G,19940829,032,101222,5,,Stefan Edberg,R,188,SWE,28.6078028747,5,2767,101767,,,Lars Jonsson,R,188,SWE,24.1724845996,83,551,7-5 6-1 6-1,5,R128,,5,2,88,45,31,26,13,4,6,0,0,0,0,0,0,0,0,0
1994-560,US Open,Hard,128,G,19940829,033,102021,6,,Michael Chang,R,175,USA,22.5160848734,6,2443,101772,,,Andrei Cherkasov,R,180,RUS,24.1533196441,89,515,6-4 6-2 6-2,5,R128,,14,1,102,52,47,22,13,7,9,0,5,96,50,30,14,13,5,12
1994-560,US Open,Hard,128,G,19940829,034,101613,,,Malivai Washington,R,180,USA,25.1909650924,28,1109,101373,,,Karsten Braasch,L,180,GER,27.1266255989,42,839,6-7(5) 6-3 3-6 6-3 6-3,5,R128,26,20,4,169,104,76,40,24,0,3,4,5,165,92,68,34,24,4,10
1994-560,US Open,Hard,128,G,19940829,035,101026,,WC,Jim Grabb,R,193,USA,30.3737166324,95,483,101723,,,Magnus Larsson,R,193,SWE,24.4298425736,27,1121,6-7(2) 5-7 6-3 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,036,101704,,Q,Ellis Ferreira,L,188,RSA,24.5229295003,247,150,101589,,,Arnaud Boetsch,R,183,FRA,25.4099931554,22,1246,7-6(3) 6-4 6-4,5,R128,,6,4,105,61,47,24,16,5,8,3,5,114,60,43,21,16,6,11
1994-560,US Open,Hard,128,G,19940829,037,101736,,,Andre Agassi,R,180,USA,24.334017796,20,1326,101959,,Q,Robert Eriksson,R,,SWE,22.9760438056,327,100,6-3 6-2 6-0,5,R128,,4,2,64,45,32,10,11,2,5,2,5,86,45,19,13,12,4,14
1994-560,US Open,Hard,128,G,19940829,038,101098,,,Guy Forget,L,190,FRA,29.6481861739,108,438,101062,,WC,Mats Wilander,R,183,SWE,30.0177960301,116,408,7-5 6-1 6-4,5,R128,,6,4,89,62,50,9,15,1,4,1,2,93,74,41,7,14,7,14
1994-560,US Open,Hard,128,G,19940829,039,102701,,Q,Marcelo Rios,L,175,CHI,18.674880219,123,387,101932,,,Jared Palmer,R,190,USA,23.1594798084,52,739,6-2 7-6(1) 6-2,5,R128,,3,4,97,60,46,20,14,1,2,6,1,118,73,44,25,14,15,20
1994-560,US Open,Hard,128,G,19940829,040,101965,12,,Wayne Ferreira,R,185,RSA,22.9541409993,13,1832,101636,,WC,Wade Mcguire,R,188,USA,25.0266940452,191,218,7-5 6-2 6-2,5,R128,,17,3,113,73,60,19,14,6,7,3,6,111,56,35,22,14,13,19
1994-560,US Open,Hard,128,G,19940829,041,101404,13,,Thomas Muster,L,180,AUT,26.9075975359,14,1720,102113,,Q,Daniele Musa,R,183,ITA,21.9657768652,175,249,6-3 6-2 6-0,5,R128,,1,1,67,36,28,18,11,3,4,2,1,85,42,21,19,12,4,12
1994-560,US Open,Hard,128,G,19940829,042,101862,,,Maurice Ruah,R,178,VEN,23.523613963,121,391,100837,,,Jeremy Bates,R,180,GBR,32.1943874059,73,598,6-7(3) 7-6(5) 6-4 2-6 6-4,5,R128,,6,3,163,104,74,32,26,9,15,9,13,216,103,79,42,26,18,24
1994-560,US Open,Hard,128,G,19940829,043,102358,,,Thomas Enqvist,R,190,SWE,20.462696783,38,858,102374,,,Alex Corretja,R,180,ESP,20.3832991102,34,979,4-6 6-3 6-4 6-7(5) 6-1,5,R128,,12,3,203,113,85,43,25,20,25,4,0,139,96,57,27,23,4,12
1994-560,US Open,Hard,128,G,19940829,044,102521,,,Hendrik Dreekmann,R,188,GER,19.5811088296,77,575,101298,,,Jonas Svensson,R,188,SWE,27.8548939083,103,461,6-4 6-4 6-2,5,R128,,7,3,82,45,37,25,14,0,1,1,2,114,61,33,29,14,11,16
1994-560,US Open,Hard,128,G,19940829,045,101806,,,Marc Kevin Goellner,R,196,GER,23.9342915811,75,584,101601,,,Brett Steven,R,185,NZL,25.3388090349,114,419,7-6(5) 6-4 3-6 6-1,5,R128,,23,13,175,94,83,35,19,8,9,5,1,105,70,56,21,19,1,4
1994-560,US Open,Hard,128,G,19940829,046,101507,,,Tomas Carbonell,R,178,ESP,26.0588637919,55,732,101233,,,Alex Antonitsch,R,188,AUT,28.553045859,137,324,1-6 6-7(0) 7-6(7) 6-2 6-3,5,R128,,13,9,182,111,84,32,24,5,9,12,7,187,104,82,35,24,7,12
1994-560,US Open,Hard,128,G,19940829,047,101249,,,Andrei Olhovskiy,R,185,RUS,28.372347707,107,444,101727,,,Jason Stoltenberg,R,185,AUS,24.4024640657,21,1278,1-6 4-6 6-4 6-3 6-4,5,R128,,6,3,147,74,55,37,23,2,8,4,10,162,101,70,21,23,8,14
1994-560,US Open,Hard,128,G,19940829,048,101843,3,,Sergi Bruguera,R,188,ESP,23.6167008898,3,2860,101214,,,Bryan Shelton,R,185,USA,28.6844626968,98,472,6-0 6-2 7-5,5,R128,,5,1,76,54,45,14,13,1,2,6,7,107,57,38,17,13,9,16
1994-560,US Open,Hard,128,G,19940829,049,101191,,,Richey Reneberg,R,180,USA,28.8980150582,48,787,101414,7,,Boris Becker,R,190,GER,26.7679671458,7,2442,6-1 6-4 4-6 1-6 7-6(5),5,R128,25,5,6,157,76,59,40,23,9,13,20,11,185,101,83,33,23,11,15
1994-560,US Open,Hard,128,G,19940829,050,102146,,,Jordi Burillo,R,188,ESP,21.7248459959,110,429,102202,,,Kenneth Carlsen,L,190,DEN,21.3661875428,113,422,6-3 7-6(4) 6-7(1) 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,051,101735,,,Richard Fromberg,R,196,AUS,24.3367556468,49,773,101609,,,David Wheaton,R,193,USA,25.2402464066,36,892,4-6 6-4 6-2 3-6 6-3,5,R128,,17,9,177,123,98,20,23,7,10,10,8,146,94,70,22,23,4,9
1994-560,US Open,Hard,128,G,19940829,052,101086,,,Ronald Agenor,R,180,USA,29.7905544148,46,795,102834,,WC,Paul Goldstein,R,178,USA,18.0670773443,782,12,6-4 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,053,102158,,,Patrick Rafter,R,185,AUS,21.6673511294,25,1148,101866,,,David Rikl,L,178,CZE,23.5017111567,65,685,6-4 6-1 6-4,5,R128,,21,5,101,58,52,28,14,0,0,3,7,101,53,31,25,13,11,15
1994-560,US Open,Hard,128,G,19940829,054,101659,,,Jan Apell,L,183,SWE,24.8158795346,82,553,101924,,,Stefano Pescosolido,R,185,ITA,23.2114989733,60,706,3-6 6-3 6-4 6-4,5,R128,,10,8,112,72,64,19,19,2,3,8,6,117,75,59,20,19,3,6
1994-560,US Open,Hard,128,G,19940829,055,101230,,,Andrei Chesnokov,R,188,RUS,28.5694729637,39,846,101439,,,Javier Sanchez,R,178,ESP,26.5735797399,33,983,6-3 2-6 7-6(2) 6-2,5,R128,,4,1,130,69,46,32,18,5,11,2,7,136,67,44,27,19,11,19
1994-560,US Open,Hard,128,G,19940829,056,101774,9,,Todd Martin,R,198,USA,24.1423682409,9,2217,101703,,,Guillaume Raoux,R,180,FRA,24.5366187543,91,509,6-7(4) 4-6 6-3 6-4 7-6(1),5,R128,,18,7,208,117,92,51,27,14,16,10,6,170,92,79,35,26,6,9
1994-560,US Open,Hard,128,G,19940829,057,101820,15,,Marc Rosset,R,201,SUI,23.8083504449,17,1465,101185,,,Mark Woodforde,L,188,AUS,28.9308692676,40,842,4-6 1-6 6-3 7-6(5) 6-3,5,R128,,,,,,,,,,,,,,,,,,,
1994-560,US Open,Hard,128,G,19940829,058,101900,,,Nicklas Kulti,R,190,SWE,23.3538672142,102,464,101901,,,Chuck Adams,R,185,USA,23.3511293634,57,724,7-6(2) 2-6 3-6 6-4 6-4,5,R128,,13,11,188,100,79,31,25,10,18,17,5,179,122,92,23,24,12,18
1994-560,US Open,Hard,128,G,19940829,059,101463,,,Bernd Karbacher,R,185,GER,26.4038329911,41,841,102233,,Q,Leander Paes,R,178,IND,21.1991786448,150,288,6-4 6-4 6-2,5,R128,,7,2,104,69,52,16,14,8,10,4,5,95,52,33,17,14,4,10
1994-560,US Open,Hard,128,G,19940829,060,100656,,,Ivan Lendl,R,188,USA,34.4777549624,30,1054,101398,,Q,Neil Borwick,L,193,AUS,26.9541409993,156,280,7-5 6-2 6-3,5,R128,,5,0,79,48,39,24,14,1,1,2,2,94,66,40,14,15,1,6
