tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2002-540,Wimbledon,Grass,128,G,20020624,276,102998,103219,,,102562,103285,10,,6-7 7-6 6-4 7-6,5,R32,Jan Michael Gambill,R,190,USA,25.0568104038,Graydon Oliver,R,193,USA,24.0246406571,Jiri Novak,R,190,CZE,27.2580424367,Radek Stepanek,R,185,CZE,23.5728952772,41,1330,143,376,11,2790,26,1755,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,275,103145,103529,,Q,101704,101097,11,,6-4 6-4 6-4,3,R32,Amir Hadad,R,183,ISR,24.34770705,Aisam Ul Haq Qureshi,R,183,PAK,22.2696783025,Ellis Ferreira,L,188,RSA,32.3422313484,Rick Leach,L,188,USA,37.4866529774,157,336,163,310,19,2345,18,2435,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,274,102215,101776,12,,101682,101965,,,6-3 6-1 7-6,3,R32,Joshua Eagle,R,183,AUS,29.1225188227,Sandon Stolle,R,193,AUS,31.947980835,David Adams,R,188,RSA,32.4654346338,Wayne Ferreira,R,185,RSA,30.7734428474,29,1665,16,2595,36,1505,61,990,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,273,102369,102854,14,,103162,102881,,LL,6-4 6-4 7-5,3,R32,Julien Boutter,R,190,FRA,28.219028063,Sjeng Schalken,R,193,NED,25.7905544148,Dejan Petrovic,R,,SRB,24.2245037645,David Skoch,R,183,CZE,25.6290212183,38,1475,23,2025,133,417,111,559,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,272,102053,102800,15,,101647,101937,,,7-6 6-7 7-5 2-6 6-4,5,R32,Brian Macphie,L,180,USA,30.1190965092,Nenad Zimonjic,R,190,SRB,26.0533880903,Byron Black,R,175,ZIM,32.7145790554,Robbie Koenig,R,173,RSA,30.970568104,27,1725,33,1601,59,1000,42,1315,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,271,103484,101983,,,102979,102187,,,7-5 6-3 6-4,3,R32,James Blake,R,185,USA,22.4887063655,Andrew Kratzmann,R,193,AUS,30.6392881588,Jeff Coetzee,R,173,RSA,25.1635865845,John Laffnie De Jager,R,193,RSA,29.2703627652,116,504,44,1285,103,615,55,1022,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,270,102524,103166,,,102565,103735,,Q,7-5 7-6 7-6,3,R32,Neville Godwin,R,173,RSA,27.394934976,Vladimir Voltchkov,R,180,BLR,24.2135523614,Alexander Waske,R,188,GER,27.2334017796,Lovro Zovko,R,190,CRO,21.2676249144,99,651,87,734,155,337,127,445,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,269,101515,101932,1,,103971,103711,,Q,6-0 6-2 3-6 7-6,5,R64,Donald Johnson,L,190,USA,33.787816564,Jared Palmer,R,190,USA,30.9787816564,Karol Beck,R,180,SVK,20.2245037645,Jaroslav Levinsky,R,196,CZE,21.363449692,2,4430,2,4430,141,389,117,504,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,268,101956,102110,2,,102987,102458,,,6-7 6-1 3-6 6-2 6-2,5,R64,Mark Knowles,R,190,BAH,30.803559206,Daniel Nestor,L,190,CAN,29.8015058179,Andre Sa,R,185,BRA,25.1334702259,Jim Thomas,R,193,USA,27.7481177276,1,4445,4,4345,54,1032,68,910,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,267,102405,103018,3,,103888,103319,,,6-4 6-4 7-5,3,R64,Mahesh Bhupathi,R,185,IND,28.0465434634,Max Mirnyi,R,196,BLR,24.9664613279,Mardy Fish,R,188,USA,20.5393566051,Jeff Morrison,R,185,USA,23.3839835729,6,3295,5,3660,71,894,93,719,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,266,102286,102061,4,,102443,102965,,WC,6-3 6-4 6-4,3,R64,Wayne Black,R,170,ZIM,28.6078028747,Kevin Ullyett,R,178,ZIM,30.0862422998,Barry Cowan,L,188,GBR,27.8302532512,Jamie Delgado,R,178,GBR,25.2594113621,9,3050,7,3220,399,101,808,28,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,265,102035,101889,5,,102057,102659,,,6-3 6-4 6-4,3,R64,Jonas Bjorkman,R,183,SWE,30.2532511978,Todd Woodbridge,R,178,AUS,31.227926078,Devin Bowen,R,183,USA,30.0999315537,Ashley Fisher,R,183,AUS,26.7460643395,14,2620,13,2685,70,900,92,720,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,264,103184,103185,6,,102743,103516,,,7-6 6-3 6-7 6-4,5,R64,Bob Bryan,L,193,USA,24.1533196441,Mike Bryan,R,190,USA,24.1533196441,Ben Ellwood,R,178,AUS,26.2833675565,Nathan Healey,R,180,AUS,22.3216974675,15,2620,12,2740,81,810,73,884,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,263,102093,101327,7,,102318,101543,,,6-3 4-6 6-1 7-5,5,R64,Martin Damm,R,188,CZE,29.8945927447,Cyril Suk,R,180,CZE,35.4004106776,Andrei Pavel,R,183,ROU,28.4052019165,Jeff Tarango,L,180,USA,33.5906913073,8,3110,22,2180,131,425,24,1950,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,262,102184,101866,8,,101806,102751,,,6-3 6-1 4-6 6-1,5,R64,David Prinosil,R,185,GER,29.2922655715,David Rikl,L,178,CZE,31.3210130048,Marc Kevin Goellner,R,196,GER,31.7535934292,Todd Perry,R,175,AUS,26.2696783025,25,1915,10,3050,130,428,104,611,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,261,101235,102338,9,,102664,101779,,,6-7 6-1 6-3 3-6 6-3,5,R64,Paul Haarhuis,R,188,NED,36.3422313484,Yevgeny Kafelnikov,R,190,RUS,28.3449691992,Petr Pala,R,193,CZE,26.726899384,Pavel Vizner,R,183,CZE,31.9425051335,20,2325,17,2435,39,1407,43,1300,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,260,102562,103285,10,,102149,102785,,,7-6 7-6 6-7 6-4,5,R64,Jiri Novak,R,190,CZE,27.2580424367,Radek Stepanek,R,185,CZE,23.5728952772,Paul Rosner,R,193,RSA,29.5331964408,Glenn Weiner,R,188,USA,26.1574264203,11,2790,26,1755,118,493,96,683,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,259,101704,101097,11,,104014,103754,,WC,6-2 4-6 7-6 6-1,5,R64,Ellis Ferreira,L,188,RSA,32.3422313484,Rick Leach,L,188,USA,37.4866529774,Lee Childs,R,,GBR,20.0355920602,Mark Hilton,L,170,GBR,21.1772758385,19,2345,18,2435,526,66,411,97,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,258,102215,101776,12,,103470,102836,,Q,6-2 6-4 6-3,3,R64,Joshua Eagle,R,183,AUS,29.1225188227,Sandon Stolle,R,193,AUS,31.947980835,Robert Kendrick,R,190,USA,22.6064339493,Rogier Wassen,R,190,NED,25.8726899384,29,1665,16,2595,154,339,209,232,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,257,102979,102187,,,103566,102148,13,,3-6 4-1 RET,3,R64,Jeff Coetzee,R,173,RSA,25.1635865845,John Laffnie De Jager,R,193,RSA,29.2703627652,Michael Llodra,L,190,FRA,22.0999315537,Fabrice Santoro,R,178,FRA,29.5386721424,103,615,55,1022,32,1614,30,1650,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,256,102369,102854,14,,102398,101758,,,6-4 5-7 6-2 6-3,5,R64,Julien Boutter,R,190,FRA,28.219028063,Sjeng Schalken,R,193,NED,25.7905544148,Massimo Bertolini,R,188,ITA,28.0684462697,Cristian Brandi,R,183,ITA,32.038329911,38,1475,23,2025,84,766,115,522,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,255,102053,102800,15,,103459,102587,,,7-6 6-3 6-4,3,R64,Brian Macphie,L,180,USA,30.1190965092,Nenad Zimonjic,R,190,SRB,26.0533880903,Jordan Kerr,R,180,AUS,22.6611909651,Grant Silcock,R,,AUS,27.0937713895,27,1725,33,1601,94,717,91,723,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,254,102524,103166,,,102463,102477,16,,7-5 6-4 7-5,3,R64,Neville Godwin,R,173,RSA,27.394934976,Vladimir Voltchkov,R,180,BLR,24.2135523614,Lucas Arnold Ker,R,180,ARG,27.6988364134,Gaston Etlis,R,185,ARG,27.6358658453,99,651,87,734,37,1490,35,1535,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,253,101682,101965,,,102422,101888,,,7-6 6-3 3-6 6-1,5,R64,David Adams,R,188,RSA,32.4654346338,Wayne Ferreira,R,185,RSA,30.7734428474,Michael Hill,R,188,AUS,27.9835728953,Daniel Vacek,R,190,CZE,31.2306639288,36,1505,61,990,28,1685,45,1241,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,252,101565,102411,,,102886,102921,,,6-7 6-3 6-1 6-1,5,R64,Marius Barnard,R,188,RSA,33.4236824093,Myles Wakefield,R,196,RSA,28.0301163587,Frantisek Cermak,R,193,CZE,25.607118412,Ota Fukarek,R,190,CZE,25.4291581109,67,910,58,1006,66,917,83,773,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,251,101647,101937,,,102697,102233,,,6-4 6-4 5-7 4-6 7-5,5,R64,Byron Black,R,175,ZIM,32.7145790554,Robbie Koenig,R,173,RSA,30.970568104,Stephen Huss,R,180,AUS,26.5379876797,Leander Paes,R,178,IND,29.0184804928,59,1000,42,1315,64,928,21,2260,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,250,103484,101983,,,101841,102501,,,7-6 6-3 6-4,3,R64,James Blake,R,185,USA,22.4887063655,Andrew Kratzmann,R,193,AUS,30.6392881588,Aleksandar Kitinov,R,190,MKD,31.4442162902,Johan Landsberg,R,183,SWE,27.4825462012,116,504,44,1285,62,966,90,727,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,249,101373,102783,,,102968,101490,,,6-3 7-6 6-3,3,R64,Karsten Braasch,L,180,GER,34.945927447,Rainer Schuettler,R,180,GER,26.1629021218,Jonathan Erlich,R,180,ISR,25.2183436003,Daniel Orsanic,L,183,ARG,34.0342231348,48,1165,120,490,101,630,106,582,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,248,103115,102904,,,103373,102769,,,6-3 6-1 7-5,3,R64,Tomas Cibulec,R,180,CZE,24.4380561259,Leos Friedl,R,183,CZE,25.4757015743,Sergio Roitman,R,185,ARG,23.1074606434,Andres Schneiter,R,,ARG,26.2094455852,31,1620,79,824,95,696,78,837,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,247,102775,102076,,,102835,102717,,WC,7-6 7-6 4-6 6-3,5,R64,Tim Crichton,R,,AUS,26.1902806297,Mark Merklein,R,188,BAH,29.9876796715,Luke Milligan,R,180,GBR,25.8809034908,Kyle Spencer,R,,GBR,26.4093086927,102,624,107,571,820,27,245,189,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,246,101817,101366,,,103114,103157,,WC,6-3 6-4 3-6 4-6 6-3,5,R64,Andrew Florent,R,188,AUS,31.665982204,David Macpherson,L,175,AUS,34.9760438056,Martin Lee,L,180,GBR,24.4435318275,Arvind Parmar,R,193,GBR,24.257357974,65,922,80,815,816,27,662,43,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,245,102998,103219,,,102251,103015,,,6-7 6-3 7-6 7-6,5,R64,Jan Michael Gambill,R,190,USA,25.0568104038,Graydon Oliver,R,193,USA,24.0246406571,Mariano Hood,L,178,ARG,28.8596851472,Daniel Melo,L,185,BRA,24.9719370294,41,1330,143,376,85,759,89,733,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,244,102984,101822,,,103507,103990,,WC,7-6 7-6 4-6 6-7 6-4,5,R64,Martin Garcia,R,190,ARG,25.144421629,Luis Lobo,R,180,ARG,31.6221765914,Juan Carlos Ferrero,R,183,ESP,22.3627652293,Tommy Robredo,R,180,ESP,20.1478439425,69,905,72,884,215,225,139,390,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,243,103145,103529,,Q,101675,102092,,,7-5 7-6 7-6,3,R64,Amir Hadad,R,183,ISR,24.34770705,Aisam Ul Haq Qureshi,R,183,PAK,22.2696783025,Martin Rodriguez,R,178,ARG,32.514715948,Tom Vanhoudt,R,183,BEL,29.9055441478,157,336,163,310,63,937,56,1020,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,242,101904,102574,,,101885,103080,,,7-6 7-6 7-6,3,R64,Chris Haggard,L,178,RSA,31.1567419576,Gabriel Trifu,R,193,ROU,27.1950718686,Wayne Arthurs,L,190,AUS,31.2689938398,Paul Hanley,R,183,AUS,24.6132785763,51,1058,140,389,46,1195,49,1151,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,241,102795,101249,,,102567,102023,,,7-6 3-6 6-7 7-6 6-3,5,R64,Scott Humphries,R,185,USA,26.0780287474,Andrei Olhovskiy,R,185,RUS,36.1916495551,George Bastl,R,183,SUI,27.2306639288,Petr Luxa,R,190,CZE,30.3080082136,124,480,60,996,108,570,57,1013,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,240,102306,102382,,,102925,102529,,,6-4 6-2 7-6,3,R64,Michael Kohlmann,R,188,GER,28.4490075291,Julian Knowle,L,188,AUT,28.1533196441,Justin Gimelstob,R,196,USA,25.4072553046,Thomas Shimada,R,178,JPN,27.3675564682,52,1038,75,847,97,682,50,1110,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,239,103162,102881,,LL,102388,102607,,,6-7 7-5 6-4 7-5,5,R64,Dejan Petrovic,R,,SRB,24.2245037645,David Skoch,R,183,CZE,25.6290212183,Simon Aspelin,R,185,SWE,28.1204654346,Juan Balcells,R,190,ESP,27.0116358658,133,417,111,559,47,1195,98,666,,,,,,,,,,,,,,,,,,,,
2002-540,Wimbledon,Grass,128,G,20020624,238,102565,103735,,Q,103730,103559,,WC,4-6 6-4 6-4 6-4,5,R64,Alexander Waske,R,188,GER,27.2334017796,Lovro Zovko,R,190,CRO,21.2676249144,Jonathan Marray,R,,GBR,21.2895277207,David Sherwood,R,193,GBR,22.1327857632,155,337,127,445,321,138,312,143,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,300,102405,103018,3,,102562,103285,11,,6-3 3-6 6-4,3,F,Mahesh Bhupathi,R,185,IND,28.219028063,Max Mirnyi,R,196,BLR,25.1389459274,Jiri Novak,R,190,CZE,27.4305270363,Radek Stepanek,R,185,CZE,23.7453798768,8,3380,3,3775,25,1840,23,1860,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,299,102405,103018,3,,103184,103185,6,,6-3 3-6 6-3,3,SF,Mahesh Bhupathi,R,185,IND,28.219028063,Max Mirnyi,R,196,BLR,25.1389459274,Bob Bryan,L,193,USA,24.3258042437,Mike Bryan,R,190,USA,24.3258042437,8,3380,3,3775,13,2945,11,3145,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,298,102562,103285,11,,102035,101889,4,,6-2 7-6,3,SF,Jiri Novak,R,190,CZE,27.4305270363,Radek Stepanek,R,185,CZE,23.7453798768,Jonas Bjorkman,R,183,SWE,30.4257357974,Todd Woodbridge,R,178,AUS,31.4004106776,25,1840,23,1860,7,3385,6,3470,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,297,103184,103185,6,,101956,102110,1,,6-3 7-6,3,QF,Bob Bryan,L,193,USA,24.3258042437,Mike Bryan,R,190,USA,24.3258042437,Mark Knowles,R,190,BAH,30.9760438056,Daniel Nestor,L,190,CAN,29.9739904175,13,2945,11,3145,2,5225,1,5275,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,296,102562,103285,11,,101515,101932,2,,7-5 7-5,3,QF,Jiri Novak,R,190,CZE,27.4305270363,Radek Stepanek,R,185,CZE,23.7453798768,Donald Johnson,L,190,USA,33.9603011636,Jared Palmer,R,190,USA,31.151266256,25,1840,23,1860,4,3670,4,3670,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,295,102405,103018,3,,102286,102061,5,,7-6 5-7 7-6,3,QF,Mahesh Bhupathi,R,185,IND,28.219028063,Max Mirnyi,R,196,BLR,25.1389459274,Wayne Black,R,170,ZIM,28.7802874743,Kevin Ullyett,R,178,ZIM,30.2587268994,8,3380,3,3775,10,3225,9,3260,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,294,102035,101889,4,,102057,102042,,,6-1 6-3,3,QF,Jonas Bjorkman,R,183,SWE,30.4257357974,Todd Woodbridge,R,178,AUS,31.4004106776,Devin Bowen,R,183,USA,30.2724161533,Brandon Coupe,R,183,USA,30.3737166324,7,3385,6,3470,65,904,135,390,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,293,101956,102110,1,,102053,102800,14,,6-3 6-4,3,R16,Mark Knowles,R,190,BAH,30.9760438056,Daniel Nestor,L,190,CAN,29.9739904175,Brian Macphie,L,180,USA,30.2915811088,Nenad Zimonjic,R,190,SRB,26.2258726899,2,5225,1,5275,32,1515,28,1655,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,292,101515,101932,2,,101937,102184,15,,6-3 3-6 7-6,3,R16,Donald Johnson,L,190,USA,33.9603011636,Jared Palmer,R,190,USA,31.151266256,Robbie Koenig,R,173,RSA,31.1430527036,David Prinosil,R,185,GER,29.4647501711,4,3670,4,3670,38,1420,24,1845,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,291,102405,103018,3,,101965,101097,,,6-3 6-2,3,R16,Mahesh Bhupathi,R,185,IND,28.219028063,Max Mirnyi,R,196,BLR,25.1389459274,Wayne Ferreira,R,185,RSA,30.945927447,Rick Leach,L,188,USA,37.659137577,8,3380,3,3775,54,1035,21,2050,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,290,102035,101889,4,,101885,101983,,,6-3 6-4,3,R16,Jonas Bjorkman,R,183,SWE,30.4257357974,Todd Woodbridge,R,178,AUS,31.4004106776,Wayne Arthurs,L,190,AUS,31.4414784394,Andrew Kratzmann,R,193,AUS,30.8117727584,7,3385,6,3470,53,1040,50,1052,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,289,102286,102061,5,,102567,103819,,,7-5 4-6 6-4,3,R16,Wayne Black,R,170,ZIM,28.7802874743,Kevin Ullyett,R,178,ZIM,30.2587268994,George Bastl,R,183,SUI,27.4031485284,Roger Federer,R,185,SUI,21.0485968515,10,3225,9,3260,101,619,43,1230,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,288,103184,103185,6,,101235,102338,9,,5-7 6-1 6-4,3,R16,Bob Bryan,L,193,USA,24.3258042437,Mike Bryan,R,190,USA,24.3258042437,Paul Haarhuis,R,188,NED,36.514715948,Yevgeny Kafelnikov,R,190,RUS,28.5174537988,13,2945,11,3145,18,2305,16,2455,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,287,102562,103285,11,,103516,103459,,,6-2 6-2,3,R16,Jiri Novak,R,190,CZE,27.4305270363,Radek Stepanek,R,185,CZE,23.7453798768,Nathan Healey,R,180,AUS,22.4941820671,Jordan Kerr,R,180,AUS,22.8336755647,25,1840,23,1860,79,792,98,647,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,286,102057,102042,,,102501,102092,,,6-1 6-1,3,R16,Devin Bowen,R,183,USA,30.2724161533,Brandon Coupe,R,183,USA,30.3737166324,Johan Landsberg,R,183,SWE,27.6550308008,Tom Vanhoudt,R,183,BEL,30.0780287474,65,904,135,390,95,672,92,695,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,285,101956,102110,1,,103566,102148,,,7-6 6-3,3,R32,Mark Knowles,R,190,BAH,30.9760438056,Daniel Nestor,L,190,CAN,29.9739904175,Michael Llodra,L,190,FRA,22.2724161533,Fabrice Santoro,R,178,FRA,29.711156742,2,5225,1,5275,33,1505,37,1455,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,284,101515,101932,2,,102388,101249,,,6-4 7-5,3,R32,Donald Johnson,L,190,USA,33.9603011636,Jared Palmer,R,190,USA,31.151266256,Simon Aspelin,R,185,SWE,28.2929500342,Andrei Olhovskiy,R,185,RUS,36.3641341547,4,3670,4,3670,72,869,71,871,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,283,102405,103018,3,,103429,101366,,,6-1 7-6,3,R32,Mahesh Bhupathi,R,185,IND,28.219028063,Max Mirnyi,R,196,BLR,25.1389459274,Peter Luczak,R,183,AUS,22.9869952088,David Macpherson,L,175,AUS,35.1485284052,8,3380,3,3775,153,318,48,1080,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,282,102035,101889,4,,102795,102023,,,7-5 6-1,3,R32,Jonas Bjorkman,R,183,SWE,30.4257357974,Todd Woodbridge,R,178,AUS,31.4004106776,Scott Humphries,R,185,USA,26.250513347,Petr Luxa,R,190,CZE,30.4804928131,7,3385,6,3470,121,490,64,914,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,281,102286,102061,5,,103145,103529,,WC,6-4 4-6 6-2,3,R32,Wayne Black,R,170,ZIM,28.7802874743,Kevin Ullyett,R,178,ZIM,30.2587268994,Amir Hadad,R,183,ISR,24.5201916496,Aisam Ul Haq Qureshi,R,183,PAK,22.4421629021,10,3225,9,3260,117,515,108,597,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,280,103184,103185,6,,102886,102921,,,6-3 6-3,3,R32,Bob Bryan,L,193,USA,24.3258042437,Mike Bryan,R,190,USA,24.3258042437,Frantisek Cermak,R,193,CZE,25.7796030116,Ota Fukarek,R,190,CZE,25.6016427105,13,2945,11,3145,45,1147,74,836,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,279,101235,102338,9,,102664,101779,,,6-2 6-2,3,R32,Paul Haarhuis,R,188,NED,36.514715948,Yevgeny Kafelnikov,R,190,RUS,28.5174537988,Petr Pala,R,193,CZE,26.8993839836,Pavel Vizner,R,183,CZE,32.1149897331,18,2305,16,2455,35,1490,39,1390,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,278,102501,102092,,,101704,101866,10,,6-3 4-6 6-3,3,R32,Johan Landsberg,R,183,SWE,27.6550308008,Tom Vanhoudt,R,183,BEL,30.0780287474,Ellis Ferreira,L,188,RSA,32.514715948,David Rikl,L,178,CZE,31.4934976044,95,672,92,695,20,2065,15,2500,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,277,102562,103285,11,,103834,102558,,WC,6-3 6-3,3,R32,Jiri Novak,R,190,CZE,27.4305270363,Radek Stepanek,R,185,CZE,23.7453798768,Levar Harper Griffith,R,,USA,20.9746748802,Eric Taino,L,175,PHI,27.4414784394,25,1840,23,1860,305,133,200,237,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,276,102567,103819,,,102369,102854,12,,6-3 6-4,3,R32,George Bastl,R,183,SUI,27.4031485284,Roger Federer,R,185,SUI,21.0485968515,Julien Boutter,R,190,FRA,28.3915126626,Sjeng Schalken,R,193,NED,25.9630390144,101,619,43,1230,26,1665,27,1660,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,275,101885,101983,,,102422,102233,13,,7-6 4-6 7-6,3,R32,Wayne Arthurs,L,190,AUS,31.4414784394,Andrew Kratzmann,R,193,AUS,30.8117727584,Michael Hill,R,188,AUS,28.1560574949,Leander Paes,R,178,IND,29.1909650924,53,1040,50,1052,31,1525,22,1900,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,274,102053,102800,14,,102925,101543,,,5-7 6-2 7-6,3,R32,Brian Macphie,L,180,USA,30.2915811088,Nenad Zimonjic,R,190,SRB,26.2258726899,Justin Gimelstob,R,196,USA,25.5797399042,Jeff Tarango,L,180,USA,33.7631759069,32,1515,28,1655,83,770,42,1280,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,273,101937,102184,15,,103096,103206,,,6-1 6-4,3,R32,Robbie Koenig,R,173,RSA,31.1430527036,David Prinosil,R,185,GER,29.4647501711,Arnaud Clement,R,173,FRA,24.6899383984,Sebastien Grosjean,R,175,FRA,24.2436687201,38,1420,24,1845,36,1470,96,665,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,272,102057,102042,,,103888,103319,,,7-5 6-4,3,R32,Devin Bowen,R,183,USA,30.2724161533,Brandon Coupe,R,183,USA,30.3737166324,Mardy Fish,R,188,USA,20.7118412047,Jeff Morrison,R,185,USA,23.5564681725,65,904,135,390,66,897,81,782,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,271,101965,101097,,,102743,103080,,,6-2 6-3,3,R32,Wayne Ferreira,R,185,RSA,30.945927447,Rick Leach,L,188,USA,37.659137577,Ben Ellwood,R,178,AUS,26.4558521561,Paul Hanley,R,183,AUS,24.7857631759,54,1035,21,2050,87,749,52,1045,,,,,,,,,,,,,,,,,,,,
2002-560,US Open,Hard,128,G,20020826,270,103516,103459,,,103711,102881,,,4-6 7-5 6-2,3,R32,Nathan Healey,R,180,AUS,22.4941820671,Jordan Kerr,R,180,AUS,22.8336755647,Jaroslav Levinsky,R,196,CZE,21.5359342916,David Skoch,R,183,CZE,25.8015058179,79,792,98,647,113,551,100,621,,,,,,,,,,,,,,,,,,,,
